Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
aboveHole;og-lvl-1.txt;WIN;3168.0;1.0;0;1;0;48990;0;0;0;0;5;5;0;0;0;0;19;269.77612;24;0
aboveHole;og-lvl-10.txt;WIN;2352.0;1.0;0;2;0;50280;0;0;0;0;2;1;0;0;1;0;15;205.41895;18;0
aboveHole;og-lvl-11.txt;WIN;2880.0;1.0;0;3;0;46830;0;0;0;0;2;0;0;0;2;0;27;196.39185;22;0
aboveHole;og-lvl-12.txt;LOSE;233.51015;0.069167696;0;0;0;58020;0;1;0;0;0;0;0;0;0;0;5;76.840256;15;0
aboveHole;og-lvl-13.txt;WIN;2608.0;1.0;0;1;0;51630;0;0;0;0;0;0;0;0;0;0;17;207.05505;18;0
aboveHole;og-lvl-14.txt;WIN;2752.0;1.0;0;0;0;48870;0;0;0;0;2;2;0;0;0;0;20;184.9604;25;0
aboveHole;og-lvl-15.txt;LOSE;1406.8472;0.23828712;0;0;0;51090;0;1;0;0;3;2;0;0;1;0;18;197.27817;19;0
aboveHole;og-lvl-2.txt;LOSE;1851.7112;0.7418715;0;1;0;52320;0;1;0;0;1;1;0;0;0;0;18;217.27731;19;0
aboveHole;og-lvl-3.txt;WIN;2352.0;1.0;0;1;0;51120;0;0;0;0;0;0;0;0;0;0;15;196.20947;18;0
aboveHole;og-lvl-4.txt;LOSE;1082.3138;0.35049024;0;1;0;54000;0;1;0;0;4;4;0;0;0;0;10;155.38312;19;0
aboveHole;og-lvl-5.txt;LOSE;505.7116;0.16376671;0;1;0;56760;0;1;0;0;2;2;0;0;0;0;5;169.76837;25;0
aboveHole;og-lvl-6.txt;LOSE;831.5996;0.35357127;0;3;0;56430;0;0;0;0;0;0;0;0;0;0;7;122.42944;12;0
aboveHole;og-lvl-7.txt;LOSE;1755.86;0.5034002;0;1;0;52890;0;1;0;0;0;0;0;0;0;0;15;171.9823;15;0
aboveHole;og-lvl-8.txt;WIN;2976.0;1.0;0;0;0;51060;0;0;0;0;0;0;0;0;0;0;17;173.17065;15;0
aboveHole;og-lvl-9.txt;WIN;3104.0;1.0;0;0;0;49020;0;0;0;0;6;6;0;0;0;0;18;267.98108;32;0
aboveHole;ore-lvl-107.txt;WIN;3088.0;1.0;0;1;0;49380;0;0;0;0;10;2;0;0;8;0;20;341.8814;33;0
aboveHole;ore-lvl-133.txt;TIME_OUT;2425.331;0.78540516;0;1;0;0;0;0;0;0;4;4;0;0;0;0;126;305.35754;28;0
aboveHole;ore-lvl-137.txt;LOSE;2265.7341;0.7337222;0;0;0;51840;0;0;0;0;3;2;0;0;1;0;17;177.70436;20;0
aboveHole;ore-lvl-192.txt;WIN;3088.0;1.0;0;1;0;49440;0;0;0;0;8;2;0;0;6;0;19;279.6886;25;0
aboveHole;ore-lvl-25.txt;WIN;3088.0;1.0;0;2;0;49650;0;0;0;0;4;1;0;0;3;0;21;207.18237;18;0
aboveHole;ore-lvl-286.txt;WIN;3088.0;1.0;0;1;0;50130;0;0;0;0;10;2;0;0;8;0;20;235.8291;21;0
aboveHole;ore-lvl-288.txt;WIN;3088.0;1.0;0;0;0;48870;0;0;0;0;3;1;0;0;2;0;25;160.12756;16;0
aboveHole;ore-lvl-356.txt;WIN;3088.0;1.0;0;1;0;49500;0;0;0;0;4;0;0;0;4;0;24;223.46716;21;0
aboveHole;ore-lvl-396.txt;WIN;3088.0;1.0;0;0;0;48930;0;0;0;0;8;4;0;0;4;0;21;195.19818;22;0
aboveHole;ore-lvl-424.txt;LOSE;1353.3694;0.4382673;0;0;0;54870;0;0;0;0;6;2;0;0;4;0;9;204.38379;19;0
aboveHole;ore-lvl-478.txt;WIN;3088.0;1.0;0;1;0;49200;0;0;0;0;4;2;0;0;2;0;19;273.91382;31;0
aboveHole;ore-lvl-485.txt;WIN;3088.0;1.0;0;0;0;49350;0;0;0;0;2;2;0;0;0;0;21;212.87903;21;0
aboveHole;ore-lvl-510.txt;WIN;3088.0;1.0;0;0;0;50430;0;0;0;0;7;1;0;0;6;0;19;185.1799;17;0
aboveHole;ore-lvl-516.txt;WIN;3088.0;1.0;0;0;0;50370;0;0;0;0;2;1;0;0;1;0;20;226.72217;23;0
aboveHole;ore-lvl-540.txt;WIN;3088.0;1.0;0;1;0;48780;0;0;0;0;2;2;0;0;0;0;23;184.78394;22;0
aboveHole;ore-lvl-550.txt;LOSE;191.91425;0.062148396;0;0;0;58350;0;0;0;0;2;0;0;0;2;0;4;39.792114;10;0
aboveHole;ore-lvl-57.txt;WIN;3088.0;1.0;0;0;0;50070;0;0;0;0;6;2;0;0;4;0;23;298.844;28;0
aboveHole;ore-lvl-586.txt;WIN;3088.0;1.0;0;1;0;50160;0;0;0;0;3;1;0;0;2;0;21;201.48035;18;0
aboveHole;ore-lvl-59.txt;WIN;3088.0;1.0;0;1;0;50160;0;0;0;0;3;1;0;0;2;0;22;210.07166;19;0
aboveHole;ore-lvl-606.txt;WIN;3088.0;1.0;0;0;0;49230;0;0;0;0;1;1;0;0;0;0;20;254.56372;24;0
aboveHole;ore-lvl-62.txt;WIN;3088.0;1.0;0;0;0;50010;0;0;0;0;4;0;0;0;4;0;20;203.72314;18;0
aboveHole;ore-lvl-626.txt;WIN;3088.0;1.0;0;1;0;48990;0;0;0;0;6;1;0;0;5;0;23;162.67633;15;0
aboveHole;ore-lvl-634.txt;WIN;3088.0;1.0;0;0;0;50160;0;0;0;0;6;2;0;0;4;0;18;227.8255;20;0
aboveHole;ore-lvl-639.txt;WIN;3088.0;1.0;0;0;0;50130;0;0;0;0;3;1;0;0;2;0;17;192.82605;18;0
aboveHole;ore-lvl-657.txt;WIN;3088.0;1.0;0;0;0;49470;0;0;0;0;6;3;0;0;3;0;22;188.51868;17;0
aboveHole;ore-lvl-678.txt;WIN;3088.0;1.0;0;1;0;50400;0;0;0;0;6;3;0;0;3;0;19;195.72852;17;0
aboveHole;ore-lvl-707.txt;WIN;3088.0;1.0;0;0;0;49710;0;0;0;0;9;2;0;0;7;0;20;204.47083;19;0
aboveHole;ore-lvl-769.txt;WIN;3088.0;1.0;0;3;0;50370;0;0;0;0;3;2;0;0;1;0;22;213.26111;19;0
aboveHole;ore-lvl-778.txt;WIN;3088.0;1.0;0;1;0;48930;0;0;0;0;4;1;0;0;3;0;26;166.6759;18;0
aboveHole;ore-lvl-782.txt;WIN;3088.0;1.0;0;0;0;48750;0;0;0;0;4;0;0;0;4;0;24;169.22412;16;0
aboveHole;ore-lvl-80.txt;WIN;3088.0;1.0;0;1;0;50520;0;0;0;0;2;2;0;0;0;0;17;237.8966;22;0
aboveHole;ore-lvl-898.txt;WIN;3088.0;1.0;0;0;0;49140;0;0;0;0;5;1;0;0;4;0;20;219.79733;21;0
aboveHole;ore-lvl-962.txt;WIN;3088.0;1.0;0;1;0;48750;0;0;0;0;4;3;0;0;1;0;22;202.12695;19;0
aboveHole;ore-lvl-998.txt;WIN;3088.0;1.0;0;1;0;49110;0;0;0;0;1;0;0;0;1;0;24;188.53906;18;0
aboveHole;ore-lvl-999.txt;WIN;3088.0;1.0;0;0;0;49590;0;0;0;0;7;4;0;0;3;0;18;363.97385;34;0
