Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
mixMax;lvl-101.txt;WIN;3120.0;1.0;0;0;0;49080;0;0;0;0;0;0;0;0;0;0;22;201.88147;18;0
mixMax;lvl-121.txt;WIN;3120.0;1.0;0;0;0;49920;0;0;0;0;2;0;0;0;2;0;21;207.11243;19;0
mixMax;lvl-135.txt;WIN;3120.0;1.0;0;0;0;47520;0;0;0;0;1;1;0;0;0;0;20;241.04424;24;0
mixMax;lvl-146.txt;WIN;3120.0;1.0;0;0;0;47670;0;0;0;0;0;0;0;0;0;0;22;191.97534;18;0
mixMax;lvl-163.txt;LOSE;242.68999;0.07778525;0;0;0;58800;0;0;0;0;0;0;0;0;0;0;3;72.28594;8;0
mixMax;lvl-20.txt;LOSE;224.92638;0.07209179;0;0;0;58920;0;0;0;0;0;0;0;0;0;0;3;67.138245;8;0
mixMax;lvl-232.txt;WIN;3120.0;1.0;0;0;0;49080;0;0;0;0;0;0;0;0;0;0;21;203.95486;18;0
mixMax;lvl-249.txt;WIN;3120.0;1.0;0;0;0;49680;0;0;0;0;0;0;0;0;0;0;18;195.57892;17;0
mixMax;lvl-252.txt;WIN;3120.0;1.0;0;2;0;48990;0;0;0;0;1;0;0;0;1;0;22;194.50348;17;0
mixMax;lvl-280.txt;LOSE;192.97284;0.06185027;0;0;0;58020;0;1;0;0;0;0;0;0;0;0;4;76.85854;15;0
mixMax;lvl-286.txt;WIN;3120.0;1.0;0;0;0;49320;0;0;0;0;2;2;0;0;0;0;18;210.98566;19;0
mixMax;lvl-293.txt;LOSE;240.67142;0.077138275;0;0;0;58890;0;0;0;0;0;0;0;0;0;0;3;84.247765;10;0
mixMax;lvl-310.txt;WIN;3120.0;1.0;0;0;0;49200;0;0;0;0;2;2;0;0;0;0;19;389.98035;35;0
mixMax;lvl-326.txt;WIN;3120.0;1.0;0;0;0;48450;0;0;0;0;0;0;0;0;0;0;19;177.7638;17;0
mixMax;lvl-327.txt;WIN;3120.0;1.0;0;1;0;49440;0;0;0;0;3;0;0;0;3;0;22;204.445;18;0
mixMax;lvl-342.txt;WIN;3120.0;1.0;0;1;0;49500;0;0;0;0;1;1;0;0;0;0;24;189.31592;18;0
mixMax;lvl-389.txt;WIN;3120.0;1.0;0;0;0;49560;0;0;0;0;3;1;0;0;2;0;22;215.919;19;0
mixMax;lvl-390.txt;WIN;3120.0;1.0;0;0;0;48900;0;0;0;0;1;0;0;0;1;0;20;183.02246;18;0
mixMax;lvl-393.txt;WIN;3120.0;1.0;0;1;0;49560;0;0;0;0;0;0;0;0;0;0;23;208.01709;19;0
mixMax;lvl-40.txt;WIN;3120.0;1.0;0;0;0;49470;0;0;0;0;0;0;0;0;0;0;20;204.6471;18;0
mixMax;lvl-459.txt;WIN;3120.0;1.0;0;1;0;49410;0;0;0;0;2;1;0;0;1;0;20;285.04578;27;0
mixMax;lvl-48.txt;WIN;3120.0;1.0;0;0;0;49350;0;0;0;0;2;2;0;0;0;0;17;198.09146;19;0
mixMax;lvl-490.txt;WIN;3120.0;1.0;0;0;0;49410;0;0;0;0;3;2;0;0;1;0;21;271.86963;24;0
mixMax;lvl-497.txt;WIN;3120.0;1.0;0;1;0;49920;0;0;0;0;0;0;0;0;0;0;24;172.07507;15;0
mixMax;lvl-500.txt;WIN;3120.0;1.0;0;0;0;48930;0;0;0;0;0;0;0;0;0;0;22;194.54553;19;0
mixMax;lvl-520.txt;WIN;3120.0;1.0;0;0;0;49440;0;0;0;0;4;4;0;0;0;0;21;328.35303;41;0
mixMax;lvl-527.txt;WIN;3120.0;1.0;0;0;0;49140;0;0;0;0;0;0;0;0;0;0;22;185.11346;16;0
mixMax;lvl-556.txt;WIN;3120.0;1.0;0;0;0;49020;0;0;0;0;3;1;0;0;2;0;21;206.16559;19;0
mixMax;lvl-576.txt;WIN;3120.0;1.0;0;0;0;48990;0;0;0;0;2;1;0;0;1;0;20;209.42151;19;0
mixMax;lvl-60.txt;WIN;3120.0;1.0;0;0;0;49110;0;0;0;0;1;0;0;0;1;0;21;199.3211;18;0
mixMax;lvl-69.txt;WIN;3120.0;1.0;0;0;0;48510;0;0;0;0;0;0;0;0;0;0;21;173.79218;15;0
mixMax;lvl-690.txt;WIN;3120.0;1.0;0;2;0;49470;0;0;0;0;1;1;0;0;0;0;23;216.18652;19;0
mixMax;lvl-699.txt;WIN;3120.0;1.0;0;1;0;49320;0;0;0;0;1;1;0;0;0;0;22;198.85718;18;0
