Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
mixMax;og-lvl-1.txt;WIN;3168.0;1.0;0;3;0;49770;0;0;0;0;3;3;0;0;0;0;21;193.51172;21;0
mixMax;og-lvl-10.txt;LOSE;1224.0392;0.52042484;0;0;0;56160;0;0;0;0;0;0;0;0;0;0;8;173.89288;15;0
mixMax;og-lvl-11.txt;LOSE;347.0;0.12048611;0;0;0;58440;0;1;0;0;0;0;0;0;0;0;4;134.87007;14;0
mixMax;og-lvl-12.txt;LOSE;234.63914;0.069502115;0;0;0;58080;0;1;0;0;0;0;0;0;0;0;5;79.49382;15;0
mixMax;og-lvl-13.txt;WIN;2608.0;1.0;0;6;0;51510;0;0;0;0;0;0;0;0;0;0;19;206.8125;18;0
mixMax;og-lvl-14.txt;WIN;2752.0;1.0;0;1;0;49530;0;0;0;0;4;4;0;0;0;0;18;259.42053;38;0
mixMax;og-lvl-15.txt;LOSE;1117.1078;0.18921202;0;0;0;53280;0;1;0;0;1;0;0;0;1;0;13;190.71637;19;0
mixMax;og-lvl-2.txt;LOSE;1754.8644;0.70307064;0;4;0;52770;0;1;0;0;4;4;0;0;0;0;14;197.03015;23;0
mixMax;og-lvl-3.txt;WIN;2352.0;1.0;0;2;0;51480;0;0;0;0;1;1;0;0;0;0;15;207.28564;21;0
mixMax;og-lvl-4.txt;TIME_OUT;2911.5571;0.94286174;0;2;0;0;0;1;0;0;6;6;0;0;0;0;142;242.53906;36;0
mixMax;og-lvl-5.txt;LOSE;1549.4254;0.5017569;0;1;0;50310;0;1;0;0;5;5;0;0;0;0;17;201.56873;28;0
mixMax;og-lvl-6.txt;LOSE;969.1032;0.41203368;0;2;0;56910;0;0;0;0;0;0;0;0;0;0;6;123.74635;11;0
mixMax;og-lvl-7.txt;LOSE;1756.3453;0.5035394;0;4;0;51810;0;1;0;0;0;0;0;0;0;0;18;184.34448;16;0
mixMax;og-lvl-8.txt;TIME_OUT;1238.0995;0.41602805;0;0;0;0;0;0;0;0;1;1;0;0;0;0;60;201.237;154;0
mixMax;og-lvl-9.txt;WIN;3104.0;1.0;0;0;0;48570;0;0;0;0;5;5;0;0;0;0;20;238.7395;25;0
mixMax;ore-lvl-107.txt;WIN;3088.0;1.0;0;2;0;50040;0;0;0;0;11;2;0;0;9;0;20;322.97437;30;0
mixMax;ore-lvl-133.txt;TIME_OUT;2440.0544;0.79017305;0;2;0;0;0;0;0;0;4;4;0;0;0;0;180;314.36835;28;0
mixMax;ore-lvl-137.txt;LOSE;2423.4873;0.78480804;0;0;0;51750;0;0;0;0;3;1;0;0;2;0;15;205.24878;21;0
mixMax;ore-lvl-192.txt;WIN;3088.0;1.0;0;0;0;50010;0;0;0;0;7;1;0;0;6;0;20;282.1952;25;0
mixMax;ore-lvl-25.txt;WIN;3088.0;1.0;0;1;0;49530;0;0;0;0;4;1;0;0;3;0;23;206.77185;18;0
mixMax;ore-lvl-286.txt;WIN;3088.0;1.0;0;0;0;50460;0;0;0;0;9;1;0;0;8;0;20;174.12866;15;0
mixMax;ore-lvl-288.txt;WIN;3088.0;1.0;0;0;0;48330;0;0;0;0;3;1;0;0;2;0;29;156.37463;16;0
mixMax;ore-lvl-356.txt;LOSE;756.66064;0.2450326;0;0;0;57240;0;0;0;0;3;1;0;0;2;0;6;113.334854;11;0
mixMax;ore-lvl-396.txt;WIN;3088.0;1.0;0;1;0;49290;0;0;0;0;7;4;0;0;3;0;21;336.4635;32;0
mixMax;ore-lvl-424.txt;WIN;3088.0;1.0;0;0;0;48930;0;0;0;0;7;2;0;0;5;0;24;252.64413;27;0
mixMax;ore-lvl-478.txt;WIN;3088.0;1.0;0;1;0;49200;0;0;0;0;4;2;0;0;2;0;20;277.21008;31;0
mixMax;ore-lvl-485.txt;WIN;3088.0;1.0;0;0;0;49560;0;0;0;0;2;1;0;0;1;0;20;184.52734;21;0
mixMax;ore-lvl-510.txt;WIN;3088.0;1.0;0;1;0;49560;0;0;0;0;9;2;0;0;7;0;20;205.57251;20;0
mixMax;ore-lvl-516.txt;WIN;3088.0;1.0;0;0;0;49440;0;0;0;0;2;1;0;0;1;0;21;194.2174;17;0
mixMax;ore-lvl-540.txt;TIME_OUT;2850.3552;0.9230425;0;1;0;0;0;0;0;0;2;2;0;0;0;0;193;205.22632;18;0
mixMax;ore-lvl-550.txt;LOSE;316.76782;0.10258026;0;0;0;58680;0;0;0;0;1;0;0;0;1;0;3;142.40248;15;0
mixMax;ore-lvl-57.txt;WIN;3088.0;1.0;0;0;0;49860;0;0;0;0;6;2;0;0;4;0;24;266.81458;26;0
mixMax;ore-lvl-586.txt;WIN;3088.0;1.0;0;1;0;50310;0;0;0;0;3;1;0;0;2;0;20;227.41833;21;0
mixMax;ore-lvl-59.txt;LOSE;2715.4282;0.8793485;0;1;0;51420;0;0;0;0;3;1;0;0;2;0;19;196.0597;18;0
mixMax;ore-lvl-606.txt;WIN;3088.0;1.0;0;0;0;49740;0;0;0;0;2;2;0;0;0;0;22;217.59778;19;0
mixMax;ore-lvl-62.txt;WIN;3088.0;1.0;0;0;0;50100;0;0;0;0;4;0;0;0;4;0;21;191.20276;17;0
mixMax;ore-lvl-626.txt;WIN;3088.0;1.0;0;0;0;49290;0;0;0;0;7;1;0;0;6;0;20;199.06824;22;0
mixMax;ore-lvl-634.txt;WIN;3088.0;1.0;0;0;0;50250;0;0;0;0;6;2;0;0;4;0;19;226.50507;20;0
mixMax;ore-lvl-639.txt;WIN;3088.0;1.0;0;1;0;49980;0;0;0;0;4;2;0;0;2;0;19;240.75037;23;0
mixMax;ore-lvl-657.txt;WIN;3088.0;1.0;0;1;0;49620;0;0;0;0;5;2;0;0;3;0;20;196.1684;17;0
mixMax;ore-lvl-678.txt;WIN;3088.0;1.0;0;1;0;49320;0;0;0;0;7;3;0;0;4;0;21;194.64209;20;0
mixMax;ore-lvl-707.txt;LOSE;595.7929;0.19293812;0;0;0;57750;0;0;0;0;4;1;0;0;3;0;4;272.01285;28;0
