Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
partialRoulette;lvl-101.txt;LOSE;298.85422;0.09578661;0;0;0;8550;0;1;0;0;0;0;0;0;0;0;129;34.062668;15;0
partialRoulette;lvl-121.txt;LOSE;491.63824;0.15757637;0;1;0;42930;0;0;0;0;3;1;0;0;2;0;42;43.83162;14;0
partialRoulette;lvl-135.txt;LOSE;1124.4169;0.36039004;0;3;0;23670;0;0;0;0;3;2;0;0;1;0;92;46.917236;27;0
partialRoulette;lvl-146.txt;LOSE;1547.2959;0.49592817;0;0;0;9780;0;10;10;0;1;1;0;0;0;0;125;51.12549;15;0
partialRoulette;lvl-163.txt;LOSE;185.7141;0.05952375;0;0;0;56280;0;1;0;0;0;0;0;0;0;0;10;43.274048;13;0
partialRoulette;lvl-20.txt;LOSE;402.3051;0.12894395;0;0;0;37470;0;0;0;0;0;0;0;0;0;0;54;38.09262;14;0
partialRoulette;lvl-232.txt;LOSE;372.0353;0.11924209;0;0;0;54480;0;0;0;0;0;0;0;0;0;0;14;46.04471;13;0
partialRoulette;lvl-249.txt;LOSE;501.7335;0.16081202;0;0;0;48990;0;0;0;0;0;0;0;0;0;0;25;42.649353;13;0
partialRoulette;lvl-252.txt;LOSE;349.21396;0.111927554;0;0;0;51480;0;1;0;0;0;0;0;0;0;0;22;37.983604;15;0
partialRoulette;lvl-280.txt;TIME_OUT;443.34402;0.14209744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;51.115433;14;0
partialRoulette;lvl-286.txt;LOSE;646.3968;0.20717846;0;0;0;13080;0;0;0;0;0;0;0;0;0;0;116;32.488216;15;0
partialRoulette;lvl-293.txt;LOSE;193.45805;0.062005788;0;0;0;43290;0;1;0;0;0;0;0;0;0;0;43;40.332504;15;0
partialRoulette;lvl-310.txt;LOSE;521.9171;0.16728112;0;0;0;32790;0;0;0;0;0;0;0;0;0;0;68;46.392487;13;0
partialRoulette;lvl-326.txt;LOSE;602.9316;0.1932473;0;1;0;37350;0;0;0;0;0;0;0;0;0;0;56;48.067917;15;0
partialRoulette;lvl-327.txt;LOSE;383.01382;0.12276084;0;3;0;52920;0;0;0;0;3;0;0;0;3;0;20;36.975014;11;0
partialRoulette;lvl-342.txt;TIME_OUT;868.04126;0.27821836;0;6;0;0;0;10;10;0;2;2;0;0;0;0;153;42.413452;18;0
partialRoulette;lvl-389.txt;LOSE;633.7029;0.2031099;0;4;0;33960;1;0;10;0;3;1;0;0;2;0;64;32.3631;17;0
partialRoulette;lvl-390.txt;LOSE;176.05623;0.05642828;0;0;0;55830;0;0;0;0;0;0;0;0;0;0;11;37.339127;11;0
partialRoulette;lvl-393.txt;TIME_OUT;1478.6367;0.473922;0;7;0;0;1;0;11;0;0;0;0;0;0;3;164;41.466187;16;0
partialRoulette;lvl-40.txt;LOSE;516.5923;0.16557445;0;3;0;44820;1;0;10;0;2;2;0;0;0;1;37;42.372864;32;0
partialRoulette;lvl-459.txt;LOSE;292.0617;0.09360952;0;1;0;49320;0;1;0;0;2;0;0;0;2;0;27;28.192154;13;0
partialRoulette;lvl-48.txt;LOSE;253.99734;0.0814094;0;0;0;51450;0;1;0;0;2;2;0;0;0;0;19;49.084686;19;0
partialRoulette;lvl-490.txt;LOSE;55.208157;0.017694922;0;0;0;57990;0;1;0;0;0;0;0;0;0;0;5;20.759125;10;0
partialRoulette;lvl-497.txt;TIME_OUT;1550.4106;0.4969265;0;8;0;0;1;0;11;0;2;2;0;0;0;3;155;51.737854;28;0
partialRoulette;lvl-500.txt;LOSE;1122.0159;0.35962048;0;0;0;27780;1;0;10;0;0;0;0;0;0;2;94;57.450226;15;0
partialRoulette;lvl-520.txt;LOSE;564.2842;0.18086031;0;0;0;45690;1;0;10;0;3;1;0;0;2;1;37;38.655655;14;0
partialRoulette;lvl-527.txt;LOSE;193.9776;0.06217231;0;0;0;56670;0;0;0;0;0;0;0;0;0;0;7;32.011284;12;0
partialRoulette;lvl-556.txt;LOSE;882.68317;0.28291127;0;2;0;24870;1;0;10;0;4;1;0;0;3;2;84;53.982178;19;0
partialRoulette;lvl-576.txt;LOSE;505.33093;0.16196504;0;0;0;44100;0;0;0;0;0;0;0;0;0;0;39;48.575172;13;0
partialRoulette;lvl-60.txt;LOSE;187.7755;0.060184453;0;0;0;55800;0;0;0;0;0;0;0;0;0;0;9;30.485004;13;0
partialRoulette;lvl-69.txt;LOSE;277.56824;0.08896418;0;0;0;56430;0;0;0;0;0;0;0;0;0;0;8;50.383774;12;0
partialRoulette;lvl-690.txt;LOSE;354.84195;0.11373139;0;0;0;46260;0;1;0;0;4;1;0;0;3;0;31;40.61664;22;0
partialRoulette;lvl-699.txt;LOSE;513.8437;0.16469349;0;0;0;47610;0;0;0;0;0;0;0;0;0;0;28;34.812256;15;0
partialRoulette;lvl-709.txt;LOSE;26.75045;0.008573862;0;0;0;57210;0;1;0;0;1;1;0;0;0;0;5;22.858456;14;0
