Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
vanilla;og-lvl-1.txt;WIN;3168.0;1.0;0;2;0;48870;0;0;0;0;3;3;0;0;0;0;19;264.37158;25;0
vanilla;og-lvl-10.txt;LOSE;1241.3815;0.52779824;0;0;0;56160;0;0;0;0;0;0;0;0;0;0;8;164.65662;16;0
vanilla;og-lvl-11.txt;WIN;2880.0;1.0;0;3;0;47310;0;0;0;0;1;0;0;0;1;0;25;213.43628;22;0
vanilla;og-lvl-12.txt;LOSE;667.09955;0.19760057;0;0;0;54930;0;1;0;0;0;0;0;0;0;0;11;204.71585;21;0
vanilla;og-lvl-13.txt;WIN;2608.0;1.0;0;4;0;51060;0;0;0;0;0;0;0;0;0;0;19;206.71326;18;0
vanilla;og-lvl-14.txt;WIN;2752.0;1.0;0;0;0;48360;0;0;0;0;2;2;0;0;0;0;21;185.54677;22;0
vanilla;og-lvl-15.txt;LOSE;1115.4175;0.18892573;0;0;0;52680;0;2;0;0;6;6;0;0;0;0;12;184.992;25;0
vanilla;og-lvl-2.txt;WIN;2496.0;1.0;0;2;0;49710;0;0;0;0;6;6;0;0;0;0;18;209.33032;24;0
vanilla;og-lvl-3.txt;WIN;2352.0;1.0;0;2;0;50520;0;0;0;0;1;1;0;0;0;0;16;190.75867;17;0
vanilla;og-lvl-4.txt;TIME_OUT;2917.6423;0.9448324;0;1;0;0;0;0;0;0;6;6;0;0;0;0;151;249.61047;29;0
vanilla;og-lvl-5.txt;WIN;3088.0;1.0;0;1;0;46800;0;0;0;0;5;5;0;0;0;0;25;250.10461;24;0
vanilla;og-lvl-6.txt;LOSE;960.6732;0.4084495;0;2;0;56850;0;0;0;0;0;0;0;0;0;0;6;123.21484;11;0
