Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
everything;og-lvl-1.txt;LOSE;722.1273;0.22794423;0;1;0;20310;0;1;0;0;1;1;0;0;0;0;100;43.091248;22;0
everything;og-lvl-10.txt;LOSE;199.69785;0.08490555;0;0;0;52860;0;0;0;0;0;0;0;0;0;0;18;26.707672;12;0
everything;og-lvl-11.txt;LOSE;236.4803;0.08211122;0;2;0;56460;0;0;0;0;0;0;0;0;0;0;9;34.828484;11;0
everything;og-lvl-12.txt;LOSE;233.127;0.06905421;0;0;0;14940;0;1;0;0;0;0;0;0;0;0;111;33.1761;15;0
everything;og-lvl-13.txt;LOSE;197.03632;0.075550735;0;0;0;55860;0;0;0;0;0;0;0;0;0;0;10;27.703299;12;0
everything;og-lvl-14.txt;LOSE;102.183205;0.037130523;0;0;0;56400;0;1;0;0;0;0;0;0;0;0;10;32.734955;12;0
everything;og-lvl-15.txt;LOSE;433.072;0.0733523;0;0;0;32040;0;1;0;0;13;13;0;0;0;0;59;77.44742;44;0
everything;og-lvl-2.txt;TIME_OUT;604.91016;0.24235183;0;5;0;0;1;0;10;0;4;4;0;0;0;0;157;48.48813;16;0
everything;og-lvl-3.txt;LOSE;188.62497;0.08019769;0;0;0;40140;0;0;0;0;0;0;0;0;0;0;49;30.805416;15;0
everything;og-lvl-4.txt;LOSE;386.0885;0.12502865;0;1;0;19620;0;13;10;0;3;2;0;1;0;0;97;42.40161;32;0
everything;og-lvl-5.txt;LOSE;286.5859;0.09280632;0;1;0;56160;0;1;0;0;0;0;0;0;0;0;10;35.20649;11;0
everything;og-lvl-6.txt;LOSE;200.96451;0.08544409;0;0;0;48900;0;0;0;0;0;0;0;0;0;0;27;42.936302;13;0
everything;og-lvl-7.txt;LOSE;233.3951;0.06691373;0;0;0;40440;0;1;0;0;0;0;0;0;0;0;49;47.608017;15;0
everything;og-lvl-8.txt;LOSE;192.77043;0.06477501;0;0;0;56220;0;0;0;0;0;0;0;0;0;0;8;33.69352;22;0
everything;og-lvl-9.txt;LOSE;276.23663;0.08899376;0;0;0;38280;0;1;0;0;4;4;0;0;0;0;51;35.100037;43;0
