Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
everything;og-lvl-1.txt;TIME_OUT;701.15344;0.22132368;0;2;0;0;0;10;10;0;2;2;0;0;0;1;148;50.0589;19;0
everything;og-lvl-10.txt;LOSE;182.4035;0.07755251;0;0;0;55980;0;0;0;0;0;0;0;0;0;0;9;35.9012;11;0
everything;og-lvl-11.txt;LOSE;217.52692;0.07553018;0;1;0;53730;0;0;0;0;0;0;0;0;0;0;15;33.474613;11;0
everything;og-lvl-12.txt;TIME_OUT;217.8;0.06451422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;47.834183;15;0
everything;og-lvl-13.txt;LOSE;206.35336;0.07912322;0;0;0;51840;0;0;0;0;0;0;0;0;0;0;18;34.941925;15;0
everything;og-lvl-14.txt;LOSE;220.49806;0.08012284;0;0;0;56280;0;1;0;0;0;0;0;0;0;0;9;46.413086;13;0
everything;og-lvl-15.txt;LOSE;316.5271;0.053612314;0;0;0;51780;0;1;0;0;3;3;0;0;0;0;19;68.26788;25;0
everything;og-lvl-2.txt;LOSE;98.28219;0.039375875;0;0;0;57360;0;1;0;0;0;0;0;0;0;0;7;16.223198;11;0
everything;og-lvl-3.txt;LOSE;194.76419;0.082807906;0;0;0;54300;0;0;0;0;0;0;0;0;0;0;13;28.84082;13;0
everything;og-lvl-4.txt;LOSE;370.27936;0.119909115;0;1;0;34320;0;11;10;0;3;2;0;1;0;2;67;51.53189;17;0
everything;og-lvl-5.txt;LOSE;290.95667;0.09422172;0;1;0;54600;0;1;0;0;0;0;0;0;0;0;14;34.489334;11;0
everything;og-lvl-6.txt;LOSE;191.33086;0.08134815;0;0;0;47910;0;0;0;0;0;0;0;0;0;0;28;27.413322;13;0
everything;og-lvl-7.txt;TIME_OUT;267.5325;0.07670083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;39.306755;15;0
everything;og-lvl-8.txt;LOSE;196.91376;0.06616726;0;0;0;51120;0;0;0;0;0;0;0;0;0;0;20;39.287342;19;0
everything;og-lvl-9.txt;LOSE;578.9677;0.18652311;0;0;0;39870;0;2;0;0;12;10;0;2;0;0;41;104.687515;36;0
everything;ore-lvl-107.txt;LOSE;103.12274;0.033394672;0;0;0;58770;0;0;0;0;1;0;0;0;1;0;3;18.209648;5;0
everything;ore-lvl-133.txt;LOSE;109.58349;0.03548688;0;0;0;57720;0;0;0;0;0;0;0;0;0;0;8;24.340866;6;0
everything;ore-lvl-137.txt;LOSE;117.61801;0.038088735;0;0;0;50700;0;0;0;0;0;0;0;0;0;0;34;32.399334;8;0
everything;ore-lvl-192.txt;LOSE;98.3994;0.03186509;0;1;0;54180;0;0;0;0;0;0;0;0;0;0;15;22.754517;13;0
everything;ore-lvl-25.txt;LOSE;109.70476;0.035526153;0;0;0;57750;0;0;0;0;0;0;0;0;0;0;8;15.845512;6;0
