Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
aStarNoHoleDetection;og-lvl-1.txt;WIN;3168.0;1.0;0;1;0;50490;0;0;0;0;0;0;0;0;0;0;19;151.06946;13;-1322
aStarNoHoleDetection;og-lvl-10.txt;LOSE;1235.8053;0.5254274;0;0;0;56310;0;0;0;0;0;0;0;0;0;0;7;163.54126;14;-167
aStarNoHoleDetection;og-lvl-11.txt;WIN;2880.0;1.0;0;1;0;50190;0;0;0;0;0;0;0;0;0;0;23;170.0752;16;-1649
aStarNoHoleDetection;og-lvl-12.txt;LOSE;1214.1204;0.35963282;0;0;0;49680;0;1;0;0;0;0;0;0;0;0;25;155.0022;20;-40
aStarNoHoleDetection;og-lvl-13.txt;LOSE;2303.0278;0.88306284;0;2;0;52710;0;0;0;0;0;0;0;0;0;0;12;135.85913;13;-153
aStarNoHoleDetection;og-lvl-14.txt;WIN;2752.0;1.0;0;1;0;50250;0;0;0;0;4;4;0;0;0;0;20;185.33044;22;-1563
aStarNoHoleDetection;og-lvl-15.txt;LOSE;1404.2517;0.2378475;0;0;0;53190;0;1;0;0;4;4;0;0;0;0;12;265.94666;31;-40
aStarNoHoleDetection;og-lvl-2.txt;LOSE;1660.6068;0.6653072;0;1;0;53700;0;1;0;0;2;2;0;0;0;0;10;178.32532;20;-477
aStarNoHoleDetection;og-lvl-3.txt;LOSE;1250.6444;0.53173655;0;0;0;56280;0;0;0;0;0;0;0;0;0;0;6;152.65387;13;-166
aStarNoHoleDetection;og-lvl-4.txt;LOSE;1086.3677;0.351803;0;0;0;53490;0;1;0;0;4;4;0;0;0;0;11;167.45178;19;-80
aStarNoHoleDetection;og-lvl-5.txt;WIN;3088.0;1.0;0;0;0;46920;0;0;0;0;5;5;0;0;0;0;26;282.68018;35;-2717
aStarNoHoleDetection;og-lvl-6.txt;LOSE;972.1003;0.41330793;0;4;0;57090;0;0;0;0;0;0;0;0;0;0;5;129.31296;11;-165
aStarNoHoleDetection;og-lvl-7.txt;LOSE;3275.6;0.9391055;0;1;0;47610;0;1;0;0;0;0;0;0;0;0;23;143.48454;15;-142
aStarNoHoleDetection;og-lvl-8.txt;WIN;2976.0;1.0;0;10;0;50550;0;0;0;0;1;1;0;0;0;0;14;152.91211;19;-983
aStarNoHoleDetection;og-lvl-9.txt;WIN;3104.0;1.0;0;0;0;49260;0;1;0;0;8;5;0;3;0;0;17;204.30734;29;-1782
aStarNoHoleDetection;ore-lvl-107.txt;WIN;3088.0;1.0;0;0;0;50940;0;0;0;0;7;1;0;0;6;0;19;152.45825;13;-6800
aStarNoHoleDetection;ore-lvl-133.txt;LOSE;1719.9618;0.55698246;0;0;0;54810;0;0;0;0;0;0;0;0;0;0;8;117.59888;10;-156
aStarNoHoleDetection;ore-lvl-137.txt;LOSE;2426.238;0.78569883;0;0;0;52470;0;0;0;0;5;2;0;1;2;0;17;167.90466;15;-158
aStarNoHoleDetection;ore-lvl-192.txt;LOSE;2696.1116;0.8730931;0;0;0;52170;0;0;0;0;8;2;0;0;6;0;15;159.63354;15;-157
aStarNoHoleDetection;ore-lvl-25.txt;WIN;3088.0;1.0;0;1;0;50820;0;0;0;0;3;1;0;0;2;0;15;163.02301;14;-4780
aStarNoHoleDetection;ore-lvl-286.txt;WIN;3088.0;1.0;0;0;0;51180;0;0;0;0;10;2;0;0;8;0;16;283.5495;25;-5678
aStarNoHoleDetection;ore-lvl-288.txt;WIN;3088.0;1.0;0;0;0;51000;0;0;0;0;5;4;0;0;1;0;18;141.81934;12;-2953
aStarNoHoleDetection;ore-lvl-356.txt;WIN;3088.0;1.0;0;0;0;50880;0;0;0;0;5;1;0;0;4;0;19;174.54688;15;-6961
aStarNoHoleDetection;ore-lvl-396.txt;WIN;3088.0;1.0;0;1;0;50880;0;0;0;0;5;1;0;0;4;0;21;207.37616;22;-2903
aStarNoHoleDetection;ore-lvl-424.txt;LOSE;1437.2269;0.46542323;0;0;0;55350;0;0;0;0;6;2;0;0;4;0;8;97.21106;8;-152
aStarNoHoleDetection;ore-lvl-478.txt;WIN;3088.0;1.0;0;1;0;50820;0;0;0;0;3;2;0;0;1;0;19;261.81738;23;-4202
aStarNoHoleDetection;ore-lvl-485.txt;LOSE;375.9001;0.1217293;0;1;0;58560;0;0;0;0;0;0;0;0;0;0;3;110.31721;11;-146
aStarNoHoleDetection;ore-lvl-510.txt;WIN;3088.0;1.0;0;0;0;51210;0;0;0;0;7;2;0;0;5;0;19;185.13623;16;-9455
aStarNoHoleDetection;ore-lvl-516.txt;WIN;3088.0;1.0;0;0;0;50640;0;0;0;0;2;1;0;0;1;0;20;135.93396;12;-4554
aStarNoHoleDetection;ore-lvl-540.txt;WIN;3088.0;1.0;0;1;0;51150;0;0;0;0;2;2;0;0;0;0;19;152.72852;13;-7293
aStarNoHoleDetection;ore-lvl-550.txt;LOSE;335.33432;0.10859272;0;0;0;58800;0;0;0;0;1;0;0;0;1;0;2;62.70314;6;-158
aStarNoHoleDetection;ore-lvl-57.txt;WIN;3088.0;1.0;0;0;0;49950;0;0;0;0;4;1;0;0;3;0;22;156.38574;15;-1168
aStarNoHoleDetection;ore-lvl-586.txt;WIN;3088.0;1.0;0;0;0;50880;0;0;0;0;2;0;0;0;2;0;19;137.10815;13;-8081
aStarNoHoleDetection;ore-lvl-59.txt;WIN;3088.0;1.0;0;1;0;50460;0;0;0;0;3;1;0;0;2;0;21;185.24658;16;-2233
aStarNoHoleDetection;ore-lvl-606.txt;WIN;3088.0;1.0;0;0;0;50550;0;0;0;0;3;3;0;0;0;0;19;133.19238;12;-3317
aStarNoHoleDetection;ore-lvl-62.txt;WIN;3088.0;1.0;0;2;0;50970;0;0;0;0;6;2;0;0;4;0;21;163.13037;14;-3299
aStarNoHoleDetection;ore-lvl-626.txt;WIN;3088.0;1.0;0;0;0;50910;0;0;0;0;6;1;0;0;5;0;19;219.83331;21;-6590
aStarNoHoleDetection;ore-lvl-634.txt;LOSE;2325.5664;0.75309795;0;0;0;53130;0;0;0;0;5;1;0;0;4;0;15;178.56995;16;-3136
aStarNoHoleDetection;ore-lvl-639.txt;WIN;3088.0;1.0;0;0;0;50820;0;0;0;0;3;1;0;0;2;0;19;250.71814;23;-3681
aStarNoHoleDetection;ore-lvl-657.txt;WIN;3088.0;1.0;0;2;0;50070;0;0;0;0;7;3;0;1;3;0;21;141.80664;13;-1930
aStarNoHoleDetection;ore-lvl-678.txt;WIN;3088.0;1.0;0;0;0;51060;0;0;0;0;4;1;0;0;3;0;18;146.61133;14;-2996
aStarNoHoleDetection;ore-lvl-707.txt;LOSE;596.7385;0.19324434;0;0;0;58020;0;0;0;0;2;0;0;0;2;0;3;69.94353;6;-155
aStarNoHoleDetection;ore-lvl-769.txt;WIN;3088.0;1.0;0;1;0;51060;0;0;0;0;2;1;0;0;1;0;22;207.12244;18;-7691
aStarNoHoleDetection;ore-lvl-778.txt;WIN;3088.0;1.0;0;0;0;50820;0;0;0;0;5;3;0;0;2;0;19;230.46765;23;-6011
aStarNoHoleDetection;ore-lvl-782.txt;WIN;3088.0;1.0;0;0;0;50850;0;0;0;0;3;0;0;0;3;0;22;163.51611;14;-1407
aStarNoHoleDetection;ore-lvl-80.txt;WIN;3088.0;1.0;0;1;0;50430;0;0;0;0;2;2;0;0;0;0;21;186.68494;19;-6619
aStarNoHoleDetection;ore-lvl-898.txt;WIN;3088.0;1.0;0;0;0;50610;0;0;0;0;4;0;0;0;4;0;21;174.20667;15;-4453
aStarNoHoleDetection;ore-lvl-962.txt;WIN;3088.0;1.0;0;0;0;50430;0;0;0;0;4;2;0;0;2;0;21;185.45093;16;-3008
aStarNoHoleDetection;ore-lvl-998.txt;WIN;3088.0;1.0;0;0;0;50850;0;0;0;0;2;1;0;0;1;0;22;205.14526;18;-5448
aStarNoHoleDetection;ore-lvl-999.txt;WIN;3088.0;1.0;0;0;0;51180;0;0;0;0;5;3;0;0;2;0;17;130.90869;11;-6266
